round,client_id,test_acc,test_loss,trust_score,is_malicious_detected,grad_norm,param_divergence,cosine_similarity,performance_variance,label_flip_score,predicted_trust,dp_epsilon,aggregation_method
11,8,1.0,0.15221445438440773,0.8651049723189747,False,1.3555413484573364,0.18640636205673217,computed,computed,computed,0.3420091479457012,0.0,median
11,15,1.0,0.15221445438440773,0.9999370759403077,False,1.3555413484573364,0.0,computed,computed,computed,0.31081210510771046,0.0,median
11,5,1.0,0.15221445438440773,0.9618543144187273,False,1.3555413484573364,0.05383845045711442,computed,computed,computed,0.35408912551249644,0.0,median
11,10,1.0,0.15221445438440773,0.927715545453756,False,1.3555413484573364,0.09953245321909586,computed,computed,computed,0.34665186931418146,0.0,median
11,14,1.0,0.15221445438440773,0.9960279205227494,False,1.3555413484573364,0.001111085142322987,computed,computed,computed,0.260348918411084,0.0,median
12,14,1.0,0.1450428028795847,0.9813083761568249,False,1.4825384616851807,0.024999999999999963,computed,computed,computed,0.2539536089735222,0.0,median
12,3,1.0,0.1450428028795847,0.8504695865638487,False,1.4825384616851807,0.10507599910100301,computed,computed,computed,0.20527868794047144,0.0,median
12,9,1.0,0.1450428028795847,0.9999985798307238,False,1.4825384616851807,0.0,computed,computed,computed,0.2589737152959028,0.0,median
12,18,1.0,0.1450428028795847,0.8499975331754079,False,1.4825384616851807,0.0,computed,computed,computed,0.2589737152959028,0.0,median
12,8,1.0,0.1450428028795847,0.9595314916956923,False,1.4825384616851807,0.0,computed,computed,computed,0.23489419948763285,0.0,median
12,11,1.0,0.1450428028795847,0.925288439060246,False,1.4825384616851807,0.06588071584701538,computed,computed,computed,0.2688059687956076,0.0,median
12,17,1.0,0.1450428028795847,0.999993918268681,False,1.4825384616851807,0.0,computed,computed,computed,0.2589737152959028,0.0,median
12,6,1.0,0.1450428028795847,0.849969942395985,False,1.4825384616851807,0.0,computed,computed,computed,0.2589737152959028,0.0,median
12,5,1.0,0.1450428028795847,0.9885562943256181,False,1.4825384616851807,0.0,computed,computed,computed,0.29745564589012563,0.0,median
